#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 180  32
# Band-Index:    1
   5.69512     -5.015681
   5.66738     -5.038307
   5.63964     -5.052347
   5.61190     -5.057774
   5.58416     -5.054611
   5.55642     -5.042933
   5.52868     -5.029944
   5.50094     -5.053848
   5.47320     -5.068292
   5.44546     -5.073130
   5.44546     -4.745527
   5.41772     -4.742081
   5.38998     -4.732354
   5.36224     -4.719102
   5.33450     -4.713401
   5.30676     -4.747539
   5.27901     -4.824773
   5.25127     -4.915001
   5.22353     -5.006029
   5.19579     -5.093697
   5.16805     -5.176036
   5.14031     -5.251825
   5.11257     -5.320235
   5.08483     -5.380626
   5.05709     -5.432500
   5.02935     -5.475466
   5.00161     -5.509201
   4.97387     -5.533467
   4.94613     -5.548088
   4.91839     -5.552973
   4.91839     -3.892979
   4.86955     -3.895431
   4.82070     -3.903766
   4.77186     -3.920909
   4.72302     -3.951622
   4.67418     -4.001883
   4.62534     -4.077233
   4.57650     -4.179968
   4.52765     -4.306596
   4.47881     -4.448348
   4.42997     -4.594302
   4.38113     -4.734419
   4.33229     -4.860693
   4.28344     -4.967138
   4.23460     -5.049441
   4.18576     -5.104606
   4.13692     -5.130901
   4.08808     -5.128234
   4.03924     -5.100452
   3.99039     -5.073130
   3.99039     -5.073130
   3.96597     -5.086126
   3.94155     -5.119269
   3.91713     -5.160379
   3.89271     -5.203194
   3.86829     -5.245313
   3.84387     -5.285705
   3.81945     -5.323861
   3.79503     -5.359483
   3.77061     -5.392377
   3.74618     -5.422415
   3.72176     -5.449493
   3.69734     -5.473532
   3.67292     -5.494476
   3.64850     -5.512274
   3.62408     -5.526890
   3.59966     -5.538283
   3.57524     -5.546443
   3.55082     -5.551342
   3.52640     -5.552973
   3.52640     -5.552973
   3.48410     -5.537944
   3.44180     -5.493186
   3.39950     -5.419689
   3.35720     -5.319170
   3.31490     -5.194043
   3.27261     -5.047552
   3.23031     -4.884027
   3.18801     -4.709452
   3.14571     -4.532196
   3.10341     -4.363667
   3.06112     -4.217071
   3.01882     -4.102453
   2.97652     -4.021258
   2.93422     -3.967523
   2.89192     -3.933474
   2.84962     -3.912738
